,성별,연령,키,몸무게,학업성적,경제상태,건강인지,운동일수,스트레스인지,피로회복정도,음주경험,흡연경험,주중_인터넷이용시간,주말_인터넷이용시간
50225,2.0,15.0,172.0,62.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0
50226,2.0,14.0,161.0,51.0,5.0,3.0,3.0,7.0,2.0,3.0,1.0,1.0,90.0,0.0
50227,2.0,15.0,160.9,45.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0
50228,1.0,14.0,161.0,50.0,4.0,3.0,2.0,8.0,4.0,2.0,2.0,1.0,0.0,0.0
50229,1.0,14.0,167.0,51.0,3.0,3.0,2.0,6.0,3.0,2.0,1.0,1.0,60.0,150.0
50230,2.0,14.0,160.0,49.0,1.0,3.0,2.0,7.0,2.0,3.0,1.0,1.0,0.0,120.0
50231,1.0,15.0,176.0,74.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,60.0,120.0
50232,1.0,14.0,161.7,61.0,1.0,3.0,2.0,6.0,3.0,3.0,1.0,1.0,120.0,180.0
50233,1.0,14.0,167.0,67.0,4.0,3.0,2.0,6.0,2.0,4.0,1.0,1.0,60.0,180.0
50234,1.0,14.0,178.0,65.0,4.0,2.0,2.0,8.0,1.0,3.0,2.0,1.0,0.0,0.0
50235,1.0,15.0,167.0,52.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
50236,1.0,14.0,172.0,76.0,4.0,3.0,2.0,6.0,3.0,4.0,1.0,1.0,300.0,600.0
50237,1.0,15.0,165.0,62.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,80.0,270.0
50238,1.0,15.0,175.0,89.0,3.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,60.0,180.0
50239,2.0,15.0,148.0,51.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,180.0,240.0
50240,2.0,14.0,164.0,52.0,5.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,240.0,320.0
50241,2.0,14.0,155.0,47.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,120.0,300.0
50242,1.0,15.0,171.0,56.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,180.0,240.0
50243,1.0,14.0,166.0,55.0,5.0,4.0,2.0,7.0,3.0,5.0,1.0,1.0,0.0,300.0
50244,1.0,14.0,171.0,53.0,5.0,3.0,5.0,4.0,1.0,4.0,2.0,1.0,90.0,70.0
50245,1.0,12.0,154.7,46.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0
50246,1.0,12.0,153.4,41.4,3.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0
50247,1.0,13.0,185.0,81.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0
50248,1.0,13.0,155.0,44.0,4.0,3.0,2.0,6.0,2.0,3.0,2.0,1.0,300.0,600.0
50249,1.0,12.0,149.0,56.0,5.0,5.0,2.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0
50250,1.0,12.0,165.0,55.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,130.0,250.0
50251,2.0,12.0,154.0,51.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,480.0,600.0
50252,2.0,12.0,152.0,52.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,60.0,60.0
50253,1.0,13.0,167.0,52.0,1.0,3.0,3.0,8.0,2.0,4.0,1.0,1.0,30.0,180.0
50254,1.0,12.0,166.6,52.3,1.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,200.0,100.0
50255,2.0,12.0,158.0,59.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,60.0,0.0
50256,1.0,12.0,160.3,43.5,3.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0
50257,1.0,13.0,163.0,45.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,30.0,210.0
50258,1.0,13.0,153.0,41.0,2.0,3.0,1.0,6.0,3.0,2.0,1.0,1.0,180.0,180.0
50259,2.0,12.0,140.0,32.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,60.0,60.0
50260,1.0,12.0,153.0,42.0,4.0,4.0,1.0,6.0,2.0,3.0,2.0,1.0,300.0,360.0
50261,1.0,13.0,164.7,43.1,5.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,300.0,300.0
50262,1.0,13.0,164.0,70.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,180.0,180.0
50263,1.0,13.0,160.0,50.0,3.0,3.0,2.0,6.0,4.0,4.0,2.0,1.0,240.0,360.0
50264,1.0,13.0,165.0,71.0,3.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,120.0,180.0
50265,2.0,14.0,165.0,56.0,3.0,4.0,4.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0
50266,2.0,13.0,152.1,48.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,270.0,540.0
50267,1.0,14.0,155.0,45.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0
50268,1.0,14.0,169.9,69.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0
50269,2.0,13.0,160.0,54.0,2.0,3.0,4.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0
50270,1.0,13.0,174.8,63.8,3.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,180.0,120.0
50271,1.0,13.0,168.0,70.0,4.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,120.0,360.0
50272,1.0,14.0,173.0,55.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,240.0
50273,2.0,14.0,159.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
50274,2.0,14.0,157.0,39.0,5.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,180.0,300.0
50275,2.0,14.0,158.1,48.6,3.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,300.0,0.0
50276,2.0,14.0,162.5,39.2,4.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,360.0,600.0
50277,1.0,13.0,172.0,58.0,4.0,2.0,1.0,8.0,1.0,5.0,2.0,1.0,0.0,0.0
50278,1.0,14.0,178.0,71.0,1.0,1.0,1.0,8.0,4.0,3.0,2.0,1.0,0.0,0.0
50279,1.0,13.0,169.0,52.0,4.0,2.0,1.0,8.0,4.0,2.0,1.0,1.0,0.0,480.0
50280,1.0,14.0,173.0,76.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,180.0,300.0
50281,1.0,14.0,167.3,84.0,5.0,3.0,2.0,6.0,2.0,3.0,1.0,2.0,0.0,360.0
50282,2.0,14.0,160.0,52.0,1.0,3.0,1.0,6.0,4.0,2.0,1.0,1.0,60.0,60.0
50283,2.0,14.0,154.0,43.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,60.0,60.0
50284,2.0,14.0,156.0,49.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,100.0,270.0
50285,2.0,15.0,164.4,47.0,3.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,300.0,600.0
50286,2.0,14.0,163.9,51.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,240.0,600.0
50287,1.0,15.0,170.0,75.0,5.0,4.0,3.0,8.0,2.0,3.0,2.0,2.0,0.0,0.0
50288,1.0,14.0,170.0,58.0,2.0,3.0,2.0,8.0,3.0,4.0,1.0,1.0,60.0,180.0
50289,1.0,15.0,180.0,86.0,4.0,5.0,2.0,8.0,2.0,2.0,2.0,2.0,490.0,600.0
50290,1.0,15.0,177.0,55.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,180.0,360.0
50291,1.0,14.0,170.0,55.0,3.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,240.0,420.0
50292,1.0,15.0,170.0,53.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,180.0,360.0
50293,1.0,14.0,162.0,51.0,4.0,3.0,1.0,6.0,5.0,4.0,2.0,2.0,0.0,0.0
50294,2.0,12.0,157.5,45.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,0.0,60.0
50295,2.0,12.0,156.8,53.0,4.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,210.0,240.0
50296,2.0,13.0,156.6,45.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,60.0,180.0
50297,2.0,12.0,153.7,43.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,240.0,300.0
50298,2.0,12.0,159.0,57.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,60.0
50299,2.0,12.0,154.0,68.0,5.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,240.0,600.0
50300,2.0,13.0,151.8,46.4,2.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,50.0,0.0
50301,2.0,13.0,157.0,39.6,4.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,60.0,0.0
50302,2.0,13.0,164.4,57.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,120.0,420.0
50303,2.0,12.0,161.1,55.5,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,90.0,480.0
50304,2.0,13.0,157.0,42.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,90.0,150.0
50305,2.0,12.0,159.5,42.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,10.0,10.0
50306,2.0,13.0,150.2,42.4,2.0,1.0,2.0,8.0,2.0,4.0,1.0,1.0,180.0,300.0
50307,2.0,12.0,150.9,42.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0
50308,2.0,12.0,152.0,52.0,3.0,3.0,3.0,5.0,1.0,3.0,1.0,1.0,0.0,120.0
50309,2.0,13.0,164.0,48.0,2.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,150.0,180.0
50310,2.0,12.0,161.0,65.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,50.0,0.0
50311,2.0,13.0,162.4,60.2,1.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,170.0,250.0
50312,2.0,13.0,150.0,40.0,3.0,2.0,2.0,8.0,3.0,3.0,1.0,1.0,60.0,90.0
50313,2.0,12.0,154.8,42.0,3.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,120.0,240.0
50314,2.0,12.0,159.5,55.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,60.0,120.0
50315,2.0,13.0,165.0,58.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,90.0,230.0
50316,2.0,13.0,155.7,45.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,420.0,180.0
50317,2.0,13.0,156.8,47.8,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,220.0,330.0
50318,2.0,13.0,162.0,57.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,80.0,120.0
50319,2.0,13.0,155.0,43.0,4.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,200.0,300.0
50320,2.0,12.0,162.0,67.0,5.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,70.0,330.0
50321,2.0,13.0,155.0,48.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,2.0,600.0,600.0
50322,2.0,14.0,153.6,47.2,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,390.0,600.0
50323,2.0,13.0,158.3,50.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0
50324,2.0,13.0,152.8,35.4,3.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,180.0,300.0
50325,2.0,14.0,165.0,53.0,3.0,4.0,2.0,1.0,4.0,5.0,2.0,2.0,120.0,180.0
50326,2.0,14.0,162.0,47.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,30.0,60.0
50327,2.0,14.0,157.0,60.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0
50328,2.0,14.0,168.0,65.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,210.0,450.0
50329,2.0,14.0,164.5,54.0,3.0,2.0,4.0,4.0,2.0,5.0,2.0,1.0,240.0,600.0
50330,2.0,14.0,154.6,55.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,60.0,180.0
50331,2.0,14.0,159.2,54.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,120.0,360.0
50332,2.0,13.0,158.0,44.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,60.0,240.0
50333,2.0,14.0,158.0,54.0,4.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,360.0,480.0
50334,2.0,13.0,167.0,55.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,60.0
50335,2.0,14.0,160.0,47.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
50336,2.0,13.0,163.0,58.0,4.0,5.0,2.0,1.0,2.0,5.0,1.0,1.0,140.0,120.0
50337,2.0,13.0,154.3,45.2,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,60.0
50338,2.0,13.0,159.5,43.5,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
50339,2.0,14.0,155.8,44.0,3.0,2.0,3.0,6.0,2.0,4.0,2.0,1.0,60.0,420.0
50340,2.0,13.0,151.3,55.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,180.0,360.0
50341,2.0,13.0,168.0,52.0,1.0,1.0,2.0,6.0,3.0,4.0,2.0,1.0,60.0,90.0
50342,2.0,13.0,170.0,60.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,150.0,300.0
50343,2.0,13.0,163.0,43.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,120.0,240.0
50344,2.0,14.0,161.5,45.0,2.0,3.0,2.0,1.0,4.0,5.0,1.0,1.0,60.0,30.0
50345,2.0,14.0,160.0,47.6,2.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,180.0,360.0
50346,2.0,13.0,158.0,54.0,3.0,3.0,2.0,8.0,3.0,3.0,1.0,1.0,50.0,240.0
50347,2.0,13.0,152.6,44.2,3.0,2.0,1.0,6.0,3.0,2.0,2.0,1.0,0.0,100.0
50348,2.0,15.0,156.0,50.0,2.0,4.0,2.0,5.0,3.0,4.0,1.0,1.0,0.0,0.0
50349,2.0,14.0,159.0,57.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,240.0,420.0
50350,2.0,14.0,156.0,54.0,5.0,1.0,2.0,8.0,2.0,5.0,1.0,1.0,0.0,540.0
50351,2.0,14.0,155.5,49.5,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,120.0,120.0
50352,2.0,15.0,158.8,53.2,2.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,0.0,0.0
50353,2.0,15.0,157.0,54.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,60.0,60.0
50354,2.0,14.0,153.4,44.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,150.0,300.0
50355,2.0,14.0,159.8,50.0,2.0,3.0,2.0,6.0,2.0,3.0,1.0,1.0,120.0,150.0
50356,2.0,14.0,168.0,52.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,600.0,600.0
50357,2.0,14.0,152.6,61.2,4.0,2.0,1.0,6.0,3.0,4.0,1.0,1.0,210.0,420.0
50358,2.0,14.0,154.0,46.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,30.0,30.0
50359,2.0,15.0,154.0,45.6,5.0,4.0,3.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0
50360,2.0,15.0,161.0,53.0,5.0,3.0,2.0,7.0,4.0,2.0,2.0,1.0,240.0,60.0
50361,2.0,15.0,161.8,61.5,1.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,60.0,30.0
50362,2.0,15.0,159.7,46.0,5.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,20.0,0.0
50363,2.0,14.0,168.9,65.4,1.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,240.0,360.0
50364,2.0,14.0,159.5,56.2,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,120.0,300.0
50365,2.0,14.0,158.8,52.0,1.0,3.0,3.0,3.0,2.0,5.0,1.0,1.0,50.0,120.0
50366,2.0,14.0,154.0,41.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,20.0,20.0
50367,2.0,15.0,155.7,51.0,3.0,3.0,1.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0
50368,2.0,15.0,166.0,48.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,1.0,50.0,150.0
50369,2.0,14.0,158.5,46.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,180.0,240.0
50370,2.0,15.0,168.0,50.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,60.0,0.0
50371,2.0,15.0,155.0,48.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,180.0,180.0
50372,2.0,15.0,157.8,52.0,5.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,180.0
50373,2.0,15.0,160.2,42.8,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,40.0,0.0
50374,2.0,15.0,163.0,52.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,60.0,180.0
50375,1.0,12.0,152.0,36.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,90.0,120.0
50376,1.0,12.0,155.0,53.0,5.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,480.0,600.0
50377,1.0,12.0,140.0,29.0,5.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0
50378,2.0,12.0,164.5,53.8,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,90.0,200.0
50379,2.0,12.0,154.3,43.2,3.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,60.0,90.0
50380,1.0,13.0,174.0,59.5,1.0,1.0,2.0,7.0,4.0,3.0,1.0,1.0,60.0,120.0
50381,2.0,13.0,159.1,44.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,180.0,310.0
50382,2.0,13.0,160.4,60.0,5.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,190.0,310.0
50383,1.0,13.0,183.0,63.0,1.0,1.0,1.0,6.0,3.0,3.0,2.0,1.0,60.0,0.0
50384,2.0,13.0,163.0,52.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,300.0,300.0
50385,2.0,13.0,158.0,41.0,1.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,240.0,360.0
50386,1.0,13.0,170.2,69.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,60.0,120.0
50387,1.0,12.0,157.0,40.9,3.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,30.0,0.0
50388,1.0,12.0,157.1,47.3,3.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,130.0,270.0
50389,1.0,13.0,159.0,54.0,5.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,450.0,500.0
50390,1.0,12.0,150.0,42.2,3.0,2.0,3.0,7.0,3.0,2.0,1.0,1.0,40.0,390.0
50391,1.0,13.0,173.3,61.5,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,60.0,150.0
50392,1.0,13.0,173.0,86.0,4.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,120.0,180.0
50393,2.0,13.0,150.0,41.0,1.0,3.0,2.0,8.0,2.0,3.0,1.0,1.0,0.0,60.0
50394,2.0,12.0,162.7,51.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,60.0,300.0
50395,2.0,13.0,151.2,64.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,0.0,130.0
50396,2.0,13.0,158.0,46.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,30.0,30.0
50397,1.0,13.0,168.3,64.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,180.0,330.0
50398,1.0,13.0,151.5,48.0,1.0,2.0,2.0,6.0,4.0,2.0,2.0,2.0,120.0,120.0
50399,2.0,13.0,148.0,37.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,180.0,120.0
50400,2.0,12.0,158.0,43.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,240.0,600.0
50401,2.0,12.0,144.0,37.0,5.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,180.0,240.0
50402,2.0,14.0,167.4,47.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,60.0,60.0
50403,2.0,13.0,157.3,51.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,90.0,180.0
50404,2.0,14.0,159.7,36.6,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,30.0,60.0
50405,2.0,13.0,157.0,43.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,120.0,180.0
50406,2.0,14.0,159.7,66.0,5.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,600.0,600.0
50407,2.0,13.0,158.5,45.9,1.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,10.0,10.0
50408,2.0,14.0,163.8,56.2,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,300.0,480.0
50409,2.0,13.0,155.0,53.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,210.0,540.0
50410,1.0,13.0,160.0,76.9,5.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,600.0,600.0
50411,2.0,13.0,164.0,40.1,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,600.0,600.0
50412,1.0,13.0,175.5,80.0,4.0,3.0,2.0,5.0,2.0,3.0,1.0,1.0,120.0,180.0
50413,1.0,13.0,173.0,52.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0
50414,1.0,13.0,177.0,66.0,2.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,0.0,300.0
50415,1.0,13.0,176.3,57.0,4.0,3.0,1.0,6.0,4.0,1.0,1.0,1.0,180.0,480.0
50416,1.0,14.0,162.7,57.2,3.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,30.0,270.0
50417,1.0,14.0,156.7,67.0,3.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,90.0,300.0
50418,1.0,14.0,159.7,50.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,180.0,180.0
50419,1.0,13.0,169.8,67.0,4.0,3.0,1.0,6.0,3.0,1.0,2.0,1.0,70.0,0.0
50420,1.0,13.0,162.5,48.4,3.0,3.0,2.0,6.0,2.0,4.0,1.0,2.0,60.0,310.0
50421,1.0,13.0,163.9,53.0,3.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,120.0,240.0
50422,1.0,13.0,157.0,48.0,5.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,40.0,0.0
50423,1.0,13.0,166.0,63.0,3.0,3.0,2.0,7.0,3.0,2.0,2.0,2.0,320.0,380.0
50424,1.0,13.0,165.0,84.0,4.0,3.0,4.0,1.0,3.0,4.0,2.0,1.0,270.0,420.0
50425,1.0,13.0,167.7,50.3,4.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,70.0,580.0
50426,1.0,14.0,173.0,66.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,320.0,390.0
50427,1.0,15.0,162.0,49.9,3.0,3.0,2.0,5.0,3.0,4.0,1.0,1.0,0.0,180.0
50428,1.0,14.0,169.1,54.0,1.0,1.0,2.0,6.0,3.0,5.0,1.0,1.0,90.0,30.0
50429,1.0,15.0,169.8,58.0,5.0,3.0,4.0,2.0,2.0,5.0,2.0,2.0,120.0,120.0
50430,1.0,14.0,154.0,41.0,5.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,60.0,240.0
50431,1.0,14.0,181.0,96.0,5.0,1.0,1.0,8.0,2.0,3.0,2.0,1.0,0.0,0.0
50432,1.0,15.0,172.4,67.5,2.0,3.0,1.0,6.0,3.0,4.0,2.0,2.0,180.0,120.0
50433,2.0,14.0,156.0,50.0,2.0,3.0,2.0,6.0,3.0,2.0,1.0,1.0,0.0,120.0
50434,2.0,14.0,163.0,54.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,600.0,600.0
50435,2.0,15.0,159.6,55.3,5.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,420.0,600.0
50436,2.0,15.0,167.0,48.0,5.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,480.0,600.0
50437,1.0,14.0,166.0,56.0,5.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,240.0,240.0
50438,1.0,14.0,173.0,71.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,60.0,120.0
50439,1.0,15.0,170.0,70.0,4.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,180.0,180.0
50440,1.0,14.0,178.2,57.8,2.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,90.0,180.0
50441,2.0,15.0,163.0,59.0,2.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,180.0,300.0
50442,2.0,15.0,162.4,60.0,3.0,2.0,4.0,5.0,1.0,5.0,2.0,1.0,420.0,600.0
50443,2.0,14.0,159.0,56.0,1.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,360.0,600.0
50444,2.0,15.0,158.0,51.2,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,0.0
50445,1.0,15.0,171.0,51.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,180.0,600.0
50446,1.0,14.0,165.5,48.5,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0
50447,1.0,14.0,170.0,80.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,120.0,300.0
50448,2.0,15.0,165.6,65.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,90.0,360.0
50449,2.0,15.0,169.0,68.0,1.0,2.0,2.0,6.0,3.0,4.0,1.0,1.0,20.0,0.0
50450,2.0,15.0,160.0,60.3,5.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,0.0,180.0
50451,2.0,14.0,164.0,56.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,240.0,600.0
50452,1.0,14.0,174.0,94.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,90.0,600.0
50453,1.0,14.0,167.0,54.0,4.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,60.0,600.0
50454,2.0,14.0,167.0,74.0,4.0,4.0,1.0,8.0,2.0,5.0,1.0,1.0,120.0,600.0
50455,2.0,12.0,156.4,50.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,180.0,300.0
50456,2.0,13.0,163.2,53.4,1.0,1.0,2.0,8.0,3.0,4.0,1.0,1.0,0.0,120.0
50457,2.0,12.0,162.0,62.2,4.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,530.0,590.0
50458,2.0,13.0,159.6,41.6,1.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,120.0,240.0
50459,2.0,13.0,165.0,64.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0
